Exited,Scaled Score,France ,Spain ,Male,Scaled Age,Scaled Tenure,Scaled Balance ,NumOfProducts,Balance to Salary Ratio,Product to tenure Ratio ,Age Tenure,Engagement Score,Scaled Salary,IsActiveMember,Female,Germany,Age,Tenure,HasCrCard,Balance,EstimatedSalary,Year,CreditScore
0,0.66 ,0,1,1,(0.95),1.38 ,(1.23),2,0%,0.22,0.31,0%,0.51 ,0,0,0,29,9,1,£0.00,"£129,192.55",2025,714
0,0.96 ,0,1,1,(1.33),0.34 ,(1.23),2,0%,0.33,0.24,0%,0.52 ,0,0,0,25,6,1,£0.00,"£129,740.11",2025,743
0,(0.74),0,1,0,1.91 ,(0.70),1.15 ,1,198%,0.33,0.05,33%,(0.44),1,1,0,59,3,1,"£148,021.12","£74,878.22",2025,579
0,(0.09),0,0,1,(0.85),1.03 ,0.93 ,1,311%,0.13,0.27,0%,(0.99),0,0,1,30,8,0,"£134,497.27","£43,250.54",2025,642
0,(0.47),1,0,1,(0.28),0.69 ,0.84 ,1,68%,0.14,0.19,0%,1.57 ,0,0,0,36,7,1,"£128,829.25","£190,588.59",2025,605
0,0.87 ,1,0,1,1.06 ,(1.04),(1.23),2,0%,1.00,0.04,100%,0.82 ,1,0,0,50,2,0,£0.00,"£147,075.69",2025,735
0,(0.70),0,0,1,(1.14),(0.35),0.47 ,2,54%,0.50,0.15,50%,1.66 ,1,0,1,27,4,1,"£105,907.42","£195,732.04",2025,583
0,(1.11),0,0,1,0.96 ,0.34 ,(0.27),1,57%,0.17,0.12,0%,0.07 ,0,0,1,49,6,1,"£59,532.18","£104,253.56",2025,543
0,0.20 ,1,0,0,(0.09),(0.35),0.69 ,2,108%,0.50,0.11,50%,0.18 ,1,1,0,38,4,1,"£119,624.54","£110,472.12",2025,670
0,(2.27),1,0,1,(0.18),(1.73),0.71 ,1,103%,1.00,0.00,100%,0.29 ,1,0,0,37,0,1,"£120,764.08","£117,023.08",2025,431
0,0.21 ,1,0,0,(0.95),(0.70),(1.23),2,0%,0.67,0.10,0%,1.01 ,0,1,0,29,3,1,£0.00,"£158,043.11",2025,671
0,(0.03),0,0,1,(0.47),(0.70),0.30 ,2,65%,0.67,0.09,67%,0.82 ,1,0,1,34,3,1,"£95,039.73","£147,055.87",2025,648
0,1.14 ,0,0,1,(0.28),1.03 ,0.51 ,2,109%,0.25,0.22,0%,(0.01),0,0,1,36,8,0,"£108,239.11","£99,444.02",2025,761
0,0.33 ,0,0,0,0.39 ,0.69 ,0.55 ,2,172%,0.29,0.16,29%,(0.62),1,1,1,43,7,1,"£111,094.05","£64,679.30",2025,682
0,(0.46),0,1,0,1.34 ,(1.39),0.53 ,1,144%,1.00,0.02,100%,(0.42),1,1,0,53,1,1,"£109,330.06","£75,860.01",2025,606
0,(0.92),1,0,1,0.29 ,(1.04),0.38 ,1,115%,0.50,0.05,0%,(0.23),0,0,0,42,2,0,"£100,238.35","£86,797.41",2025,562
0,(0.90),0,1,1,0.87 ,(0.00),0.90 ,1,168%,0.20,0.10,0%,(0.36),0,0,0,48,5,1,"£132,876.23","£79,259.77",2025,564
0,0.82 ,0,1,0,2.20 ,(1.04),(1.23),2,0%,1.00,0.03,100%,1.09 ,1,1,0,62,2,1,£0.00,"£162,889.10",2025,730
0,0.15 ,1,0,0,1.53 ,1.03 ,0.96 ,1,145%,0.13,0.15,13%,(0.11),1,1,0,55,8,1,"£136,354.16","£93,769.89",2025,665
0,(0.24),0,0,1,(1.52),(0.00),1.73 ,1,179%,0.20,0.22,0%,0.05 ,0,0,1,23,5,1,"£184,244.86","£103,099.22",2025,627
0,(1.45),1,0,0,(1.23),0.34 ,0.96 ,1,85%,0.17,0.23,0%,1.04 ,0,1,0,26,6,0,"£136,214.08","£159,742.33",2025,510
0,(0.85),1,0,0,0.77 ,0.69 ,(1.23),2,0%,0.29,0.15,29%,(0.94),1,1,0,47,7,1,£0.00,"£45,978.39",2025,568
0,(1.26),0,1,0,0.39 ,(0.00),(1.23),2,0%,0.40,0.12,0%,(0.36),0,1,0,43,5,0,£0.00,"£79,476.63",2025,529
0,1.09 ,1,0,1,(1.14),1.03 ,(1.23),2,0%,0.25,0.30,25%,1.01 ,1,0,0,27,8,1,£0.00,"£157,932.75",2025,756
0,0.36 ,0,1,0,0.39 ,0.34 ,0.65 ,1,171%,0.17,0.14,0%,(0.55),0,1,0,43,6,0,"£117,302.62","£68,701.73",2025,685
0,(0.46),0,0,1,0.58 ,(0.00),(0.20),1,68%,0.20,0.11,20%,(0.11),1,0,1,45,5,1,"£63,832.43","£93,707.80",2025,606
0,0.46 ,0,1,0,(0.37),0.69 ,0.05 ,2,62%,0.29,0.20,29%,0.48 ,1,1,0,35,7,1,"£79,858.13","£127,977.66",2025,695
0,1.09 ,1,0,1,(0.76),1.72 ,0.74 ,1,199%,0.10,0.32,0%,(0.67),0,0,0,31,10,0,"£122,647.32","£61,666.87",2025,756
0,0.08 ,0,0,1,(0.95),(0.00),(0.02),2,137%,0.40,0.17,40%,(0.79),1,0,1,29,5,0,"£75,395.53","£54,914.92",2025,658
0,(0.57),1,0,1,0.20 ,1.38 ,(1.23),2,0%,0.22,0.22,0%,(1.64),0,0,0,41,9,1,£0.00,"£5,967.09",2025,595
0,(0.76),0,1,1,0.39 ,0.34 ,(1.23),2,0%,0.33,0.14,33%,0.86 ,1,0,0,43,6,1,£0.00,"£149,457.81",2025,577
0,0.69 ,0,1,1,(0.56),(1.39),0.36 ,1,51%,1.00,0.03,0%,1.64 ,0,0,0,33,1,0,"£99,106.73","£194,467.23",2025,717
0,2.06 ,1,0,1,0.01 ,(0.35),0.82 ,2,84%,0.50,0.10,50%,0.90 ,1,0,0,39,4,0,"£127,771.35","£151,738.54",2025,850
0,(0.55),0,1,1,(0.37),(1.73),0.82 ,1,82%,1.00,0.00,100%,0.96 ,1,0,0,35,0,1,"£127,510.99","£155,356.34",2025,597
0,(0.62),1,0,1,0.96 ,(0.70),(1.23),2,0%,0.67,0.06,0%,(0.87),0,0,0,49,3,1,£0.00,"£50,123.44",2025,591
0,0.13 ,1,0,1,0.58 ,(0.00),0.11 ,1,171%,0.20,0.11,20%,(0.89),1,0,0,45,5,1,"£83,195.12","£48,682.10",2025,663
0,0.77 ,0,0,1,(1.90),(1.73),(0.01),1,166%,1.00,0.00,0%,(0.95),0,0,1,19,0,0,"£75,888.20","£45,613.75",2025,725
0,0.72 ,1,0,1,1.25 ,0.69 ,(1.23),1,0%,0.14,0.13,14%,(1.48),1,0,0,52,7,1,£0.00,"£14,781.12",2025,720
0,1.22 ,0,0,0,0.39 ,(1.04),0.85 ,2,675%,1.00,0.05,0%,(1.41),0,1,1,43,2,0,"£129,264.05","£19,150.14",2025,768
0,(1.54),1,0,0,2.39 ,(0.70),1.01 ,1,138%,0.33,0.05,33%,0.02 ,1,1,0,64,3,0,"£139,663.37","£100,995.11",2025,502
0,(0.60),1,0,1,0.39 ,1.38 ,(1.23),2,0%,0.22,0.21,22%,(0.41),1,0,0,43,9,1,£0.00,"£76,357.43",2025,593
0,0.20 ,0,1,0,(0.66),(0.70),(1.23),2,0%,0.67,0.09,0%,(0.94),0,1,0,32,3,1,£0.00,"£46,175.70",2025,670
0,0.58 ,1,0,0,1.53 ,(1.39),(1.23),2,0%,2.00,0.02,200%,(0.79),1,1,0,55,1,0,£0.00,"£54,409.48",2025,707
0,0.23 ,0,0,1,0.77 ,(1.39),1.72 ,2,539%,2.00,0.02,200%,(1.15),1,0,1,47,1,0,"£183,579.54","£34,047.54",2025,673
0,(0.49),1,0,1,(0.76),(1.39),0.85 ,1,119%,1.00,0.03,0%,0.16 ,0,0,0,31,1,1,"£129,743.75","£109,145.20",2025,603
0,(0.33),0,0,0,(0.56),(0.70),0.38 ,2,276%,0.67,0.09,67%,(1.11),1,1,1,33,3,0,"£100,488.92","£36,446.74",2025,619
0,0.97 ,0,0,1,0.20 ,0.69 ,1.83 ,2,138%,0.29,0.17,29%,0.67 ,1,0,1,41,7,1,"£190,409.34","£138,361.48",2025,744
0,(0.96),0,0,0,(0.28),(1.73),0.80 ,2,73%,2.00,0.00,200%,1.26 ,1,1,1,36,0,1,"£126,606.63","£172,363.52",2025,558
0,(0.46),0,0,1,0.10 ,(1.39),1.09 ,2,87%,2.00,0.03,200%,1.16 ,1,0,1,40,1,1,"£144,757.97","£166,656.18",2025,606
0,(0.07),0,1,1,(0.66),(0.70),0.96 ,1,963%,0.33,0.09,33%,(1.49),1,0,0,32,3,1,"£136,659.74","£14,187.78",2025,644
0,(0.95),1,0,0,0.29 ,0.69 ,(1.23),2,0%,0.29,0.17,29%,1.56 ,1,1,0,42,7,1,£0.00,"£190,040.29",2025,559
0,0.66 ,1,0,0,3.15 ,(0.70),(1.23),1,0%,0.33,0.04,33%,(0.23),1,1,0,72,3,1,£0.00,"£86,733.61",2025,714
0,(0.66),1,0,1,(0.56),(0.00),0.38 ,1,293%,0.20,0.15,0%,(1.15),0,0,0,33,5,1,"£100,116.82","£34,215.58",2025,587
0,1.61 ,1,0,1,(0.47),(0.00),0.60 ,1,355%,0.20,0.15,20%,(1.18),1,0,0,34,5,0,"£113,958.55","£32,125.98",2025,806
0,0.69 ,0,0,0,2.39 ,1.72 ,0.35 ,2,455%,0.20,0.16,20%,(1.36),1,1,1,64,10,1,"£98,362.35","£21,630.21",2025,717
0,(0.02),0,0,1,3.73 ,(0.35),(0.13),2,48%,0.50,0.05,50%,0.74 ,1,0,1,78,4,1,"£68,345.86","£142,566.75",2025,649
0,0.37 ,1,0,1,(0.18),1.38 ,0.93 ,1,488%,0.11,0.24,0%,(1.26),0,0,0,37,9,1,"£134,560.62","£27,596.39",2025,686
0,(0.31),1,0,1,(0.66),(1.39),(1.23),2,0%,2.00,0.03,200%,1.19 ,1,0,0,32,1,1,£0.00,"£168,779.47",2025,621
0,0.19 ,1,0,0,(0.95),0.69 ,1.11 ,1,291%,0.14,0.24,0%,(0.87),0,1,0,29,7,0,"£146,011.40","£50,249.16",2025,669
0,1.22 ,1,0,0,(1.04),(0.70),0.52 ,2,214%,0.67,0.11,67%,(0.86),1,1,0,28,3,0,"£109,118.05","£50,911.41",2025,768
0,(0.58),0,0,1,(1.99),(1.39),0.90 ,1,79%,1.00,0.06,0%,1.18 ,0,0,1,18,1,1,"£132,694.73","£167,689.56",2025,594
0,(0.46),1,0,0,(0.37),(1.73),0.95 ,2,73%,2.00,0.00,0%,1.51 ,0,1,0,35,0,1,"£135,984.15","£186,778.89",2025,606
0,(1.51),0,1,1,(0.18),(1.73),0.92 ,1,143%,1.00,0.00,100%,(0.11),1,0,0,37,0,1,"£134,006.39","£93,736.69",2025,505
0,0.18 ,1,0,0,(0.37),0.34 ,0.42 ,1,190%,0.17,0.17,17%,(0.80),1,1,0,35,6,1,"£102,482.76","£53,994.64",2025,668
0,(1.50),0,0,1,1.91 ,1.03 ,0.68 ,2,70%,0.25,0.14,25%,1.23 ,1,0,1,59,8,1,"£119,152.10","£170,679.74",2025,506
0,1.14 ,1,0,1,(0.28),1.38 ,0.82 ,1,157%,0.11,0.25,11%,(0.33),1,0,0,36,9,1,"£127,637.92","£81,062.93",2025,761
0,(1.21),1,0,1,(0.37),(1.04),0.09 ,2,71%,1.00,0.06,0%,0.27 ,0,0,0,35,2,1,"£81,951.74","£115,668.53",2025,534
0,1.84 ,0,1,1,(1.04),1.03 ,0.93 ,1,170%,0.13,0.29,0%,(0.36),0,0,0,28,8,1,"£134,766.85","£79,355.87",2025,828
0,(1.24),0,1,0,0.29 ,0.34 ,(0.02),2,132%,0.33,0.14,0%,(0.75),0,1,0,42,6,0,"£75,302.85","£57,034.35",2025,531
0,(0.77),1,0,0,1.06 ,1.03 ,(1.23),2,0%,0.25,0.16,25%,(0.74),1,1,0,50,8,1,£0.00,"£57,802.62",2025,576
0,(0.08),0,1,1,(0.47),0.34 ,(1.23),2,0%,0.33,0.18,33%,0.28 ,1,0,0,34,6,1,£0.00,"£116,046.22",2025,643
0,1.35 ,1,0,1,(0.56),(0.70),0.20 ,1,1283%,0.33,0.09,0%,(1.62),0,0,0,33,3,1,"£89,276.48","£6,959.00",2025,781
0,0.49 ,0,0,1,1.53 ,1.03 ,1.26 ,2,107%,0.25,0.15,25%,0.77 ,1,0,1,55,8,1,"£155,059.10","£144,584.29",2025,698
0,0.34 ,1,0,0,(0.66),1.38 ,(1.23),2,0%,0.22,0.28,22%,(1.31),1,1,0,32,9,1,£0.00,"£24,991.92",2025,683
0,0.89 ,1,0,1,0.20 ,(1.39),0.41 ,1,83%,1.00,0.02,100%,0.41 ,1,0,0,41,1,1,"£101,960.74","£123,547.28",2025,737
0,1.58 ,1,0,1,(0.56),0.34 ,(1.23),2,0%,0.33,0.18,0%,0.27 ,0,0,0,33,6,1,£0.00,"£115,676.61",2025,803
0,(1.72),0,1,0,0.01 ,(0.00),(1.23),2,0%,0.40,0.13,40%,1.31 ,1,1,0,39,5,1,£0.00,"£175,224.12",2025,484
0,1.44 ,0,1,1,(0.18),0.34 ,(1.23),2,0%,0.33,0.16,33%,0.34 ,1,0,0,37,6,1,£0.00,"£119,484.01",2025,790
0,(0.69),1,0,0,0.01 ,(1.04),0.58 ,1,88%,0.50,0.05,50%,0.48 ,1,1,0,39,2,1,"£112,687.69","£127,749.61",2025,584
0,(0.42),1,0,1,(0.47),(1.73),0.43 ,1,82%,1.00,0.00,0%,0.44 ,0,0,0,34,0,0,"£103,108.17","£125,646.82",2025,610
0,0.64 ,1,0,1,(0.66),1.38 ,0.39 ,1,61%,0.11,0.28,0%,1.14 ,0,0,0,32,9,1,"£100,606.02","£165,693.06",2025,712
0,0.03 ,1,0,1,0.39 ,(1.73),(1.23),2,0%,2.00,0.00,0%,(1.26),0,0,0,43,0,1,£0.00,"£27,862.58",2025,653
0,(0.30),1,0,0,(0.76),(1.39),0.21 ,1,59%,1.00,0.03,100%,0.91 ,1,1,0,31,1,1,"£89,688.94","£152,305.47",2025,622
0,0.00 ,0,1,0,(0.28),1.03 ,(1.23),2,0%,0.25,0.22,0%,(0.15),0,1,0,36,8,1,£0.00,"£91,652.43",2025,651
0,(0.48),0,1,1,0.10 ,(0.00),1.27 ,1,137%,0.20,0.13,20%,0.23 ,1,0,0,40,5,0,"£155,455.43","£113,581.85",2025,604
0,0.95 ,1,0,0,(0.95),(0.35),(1.23),2,0%,0.50,0.14,50%,1.39 ,1,1,0,29,4,1,£0.00,"£180,066.59",2025,742
0,0.60 ,1,0,1,0.29 ,1.38 ,0.67 ,1,154%,0.11,0.21,11%,(0.40),1,0,0,42,9,0,"£118,546.71","£77,142.85",2025,709
0,1.48 ,0,1,1,(0.09),1.38 ,1.65 ,1,761%,0.11,0.24,0%,(1.33),0,0,0,38,9,1,"£179,581.31","£23,596.24",2025,794
0,(1.05),0,0,1,(0.47),0.34 ,2.04 ,2,186%,0.33,0.18,0%,0.16 ,0,0,1,34,6,1,"£204,017.40","£109,538.35",2025,549
0,2.06 ,1,0,1,0.01 ,0.34 ,0.33 ,1,80%,0.17,0.15,17%,0.38 ,1,0,0,39,6,1,"£96,863.13","£121,681.19",2025,850
0,(1.06),1,0,1,(0.95),(0.00),0.11 ,1,47%,0.20,0.17,20%,1.34 ,1,0,0,29,5,0,"£83,442.98","£177,017.39",2025,548
0,(0.94),1,0,1,1.06 ,(0.70),(1.23),2,0%,0.67,0.06,0%,(0.27),0,0,0,50,3,1,£0.00,"£84,531.79",2025,560
0,(0.96),1,0,1,(0.09),1.03 ,0.59 ,1,74%,0.13,0.21,13%,0.92 ,1,0,0,38,8,1,"£113,000.92","£152,872.39",2025,558
0,0.72 ,0,1,1,(0.56),0.34 ,0.33 ,1,106%,0.17,0.18,0%,(0.14),0,0,0,33,6,0,"£97,188.62","£91,881.29",2025,720
0,0.29 ,1,0,0,(0.85),(1.39),0.58 ,1,63%,1.00,0.03,100%,1.38 ,1,1,0,30,1,1,"£112,543.42","£179,435.21",2025,679
0,(2.31),0,0,1,0.29 ,(1.39),(0.01),1,133%,1.00,0.02,100%,(0.75),1,0,1,42,1,1,"£75,681.52","£57,098.00",2025,427
0,1.94 ,0,1,0,0.01 ,(0.00),1.45 ,2,1168%,0.40,0.13,0%,(1.49),0,1,0,39,5,1,"£166,733.92","£14,279.44",2025,838
0,(0.10),1,0,1,(0.85),(1.04),0.18 ,2,1202%,1.00,0.07,100%,(1.61),1,0,0,30,2,0,"£87,505.47","£7,278.57",2025,641
0,(1.21),1,0,1,(1.42),(1.39),(1.23),1,0%,1.00,0.04,100%,1.21 ,1,0,0,24,1,1,£0.00,"£169,653.32",2025,534
0,0.47 ,0,1,0,(0.85),(1.73),(1.23),2,0%,2.00,0.00,200%,(1.58),1,1,0,30,0,1,£0.00,"£9,002.80",2025,696
0,0.25 ,0,1,1,2.58 ,(0.00),0.63 ,2,88%,0.40,0.08,40%,0.55 ,1,0,0,66,5,1,"£115,654.47","£131,970.86",2025,675
0,(0.85),0,0,1,(1.23),(1.39),0.58 ,2,511%,2.00,0.04,0%,(1.36),0,0,1,26,1,1,"£112,930.28","£22,095.73",2025,568
0,(0.92),1,0,1,(0.56),0.34 ,(1.23),2,0%,0.33,0.18,0%,0.20 ,0,0,0,33,6,1,£0.00,"£111,590.35",2025,562
0,1.13 ,1,0,1,0.39 ,1.03 ,0.73 ,1,63%,0.13,0.19,0%,1.62 ,0,0,0,43,8,1,"£121,911.59","£193,312.33",2025,760
0,(0.18),0,1,0,(0.56),(0.35),0.26 ,1,58%,0.25,0.12,25%,1.04 ,1,1,0,33,4,1,"£92,855.02","£159,813.18",2025,633
0,0.21 ,1,0,0,(0.09),0.34 ,0.89 ,1,174%,0.17,0.16,17%,(0.42),1,1,0,38,6,0,"£132,129.72","£76,068.95",2025,671
0,1.21 ,0,0,0,(0.56),(1.39),1.09 ,1,109%,1.00,0.03,100%,0.56 ,1,1,1,33,1,1,"£144,753.21","£132,480.75",2025,767
0,(1.36),0,1,1,0.01 ,(0.35),0.57 ,1,115%,0.25,0.10,25%,(0.04),1,0,0,39,4,1,"£111,900.14","£97,577.17",2025,519
0,0.73 ,1,0,0,(0.37),0.34 ,0.67 ,1,3831%,0.17,0.17,17%,(1.69),1,1,0,35,6,0,"£118,273.83","£3,086.89",2025,721
0,(0.48),0,0,1,(0.28),1.72 ,0.59 ,1,84%,0.10,0.28,10%,0.60 ,1,0,1,36,10,1,"£113,546.30","£134,875.37",2025,604
0,0.07 ,0,1,1,(0.95),0.69 ,0.12 ,1,55%,0.14,0.24,0%,0.92 ,0,0,0,29,7,1,"£83,889.03","£153,059.62",2025,657
0,(0.37),1,0,1,2.39 ,(1.73),0.08 ,2,227%,2.00,0.00,200%,(1.12),1,0,0,64,0,0,"£81,564.10","£35,896.09",2025,615
0,(0.26),1,0,1,0.01 ,(1.04),(1.23),2,0%,1.00,0.05,0%,0.01 ,0,0,0,39,2,1,£0.00,"£100,403.05",2025,625
0,0.14 ,1,0,1,0.10 ,0.69 ,0.79 ,1,103%,0.14,0.18,0%,0.38 ,0,0,0,40,7,1,"£125,608.72","£122,073.48",2025,664
0,(1.44),1,0,0,(0.85),(0.00),(1.23),2,0%,0.40,0.17,0%,0.76 ,0,1,0,30,5,1,£0.00,"£143,994.86",2025,511
0,0.56 ,0,1,0,(1.52),(0.00),(1.23),2,0%,0.40,0.22,40%,(0.47),1,1,0,23,5,1,£0.00,"£73,131.73",2025,705
0,1.16 ,0,1,0,0.01 ,0.69 ,(1.23),2,0%,0.29,0.18,0%,(1.40),0,1,0,39,7,1,£0.00,"£19,458.75",2025,763
0,(0.10),0,1,1,0.29 ,1.38 ,0.90 ,1,375%,0.11,0.21,0%,(1.13),0,0,0,42,9,1,"£132,657.55","£35,367.19",2025,641
0,1.49 ,0,0,1,(0.18),(1.04),1.01 ,2,70%,1.00,0.05,100%,1.72 ,1,0,1,37,2,1,"£139,265.63","£198,745.94",2025,795
0,0.40 ,1,0,0,(0.95),(1.39),0.02 ,2,63%,2.00,0.03,200%,0.40 ,1,1,0,29,1,1,"£77,556.79","£122,998.26",2025,689
0,(1.23),0,1,0,2.58 ,(0.70),(1.23),1,0%,0.33,0.05,33%,0.26 ,1,1,0,66,3,1,£0.00,"£115,227.02",2025,532
0,0.16 ,1,0,0,(1.14),(1.39),0.14 ,1,132%,1.00,0.04,100%,(0.62),1,1,0,27,1,0,"£85,225.21","£64,511.44",2025,666
0,0.30 ,1,0,1,0.48 ,0.69 ,0.52 ,1,150%,0.14,0.16,14%,(0.48),1,0,0,44,7,0,"£108,724.98","£72,330.46",2025,680
0,0.56 ,0,1,1,(0.56),0.69 ,(0.13),1,105%,0.14,0.21,14%,(0.61),1,0,0,33,7,1,"£68,423.89","£64,872.55",2025,705
0,0.12 ,1,0,0,0.20 ,(0.35),(1.23),2,0%,0.50,0.10,0%,0.46 ,0,1,0,41,4,1,£0.00,"£126,551.48",2025,662
0,(0.84),1,0,0,0.39 ,0.69 ,(1.23),2,0%,0.29,0.16,29%,(0.39),1,1,0,43,7,1,£0.00,"£77,703.19",2025,569
0,(0.20),1,0,1,(0.28),(1.39),(1.23),2,0%,2.00,0.03,0%,0.57 ,0,0,0,36,1,0,£0.00,"£133,141.34",2025,631
0,(0.12),1,0,0,(0.37),(1.39),0.43 ,2,74%,2.00,0.03,200%,0.68 ,1,1,0,35,1,1,"£103,015.12","£139,094.12",2025,639
0,1.33 ,1,0,1,(0.66),1.72 ,0.07 ,1,94%,0.10,0.31,0%,(0.24),0,0,0,32,10,1,"£80,728.15","£86,306.75",2025,779
0,1.42 ,1,0,0,0.20 ,0.34 ,(1.23),1,0%,0.17,0.15,17%,(1.30),1,1,0,41,6,1,£0.00,"£25,571.37",2025,788
0,(0.68),0,0,1,(0.18),0.34 ,1.22 ,1,153%,0.17,0.16,17%,(0.00),1,0,1,37,6,1,"£152,496.82","£99,907.29",2025,585
0,(1.44),1,0,0,(0.76),(0.00),0.98 ,1,85%,0.20,0.16,20%,1.07 ,1,1,0,31,5,0,"£137,411.29","£161,854.98",2025,511
0,0.68 ,1,0,1,0.01 ,(1.39),(0.09),2,92%,2.00,0.03,200%,(0.41),1,0,0,39,1,1,"£70,657.61","£76,476.05",2025,716
0,0.83 ,1,0,1,(0.18),1.03 ,(1.23),2,0%,0.25,0.22,25%,1.22 ,1,0,0,37,8,1,£0.00,"£170,338.35",2025,731
0,0.83 ,0,1,0,(0.56),(0.00),0.98 ,2,83%,0.40,0.15,0%,1.13 ,0,1,0,33,5,1,"£137,388.01","£165,000.68",2025,731
0,0.23 ,1,0,1,2.49 ,(1.73),(1.23),1,0%,1.00,0.00,100%,(0.25),1,0,0,65,0,1,£0.00,"£85,733.33",2025,673
0,(0.97),1,0,0,(1.42),(0.35),(1.23),1,0%,0.25,0.17,0%,(1.38),0,1,0,24,4,0,£0.00,"£20,515.72",2025,557
0,(0.95),0,1,0,(0.76),(1.39),1.00 ,1,97%,1.00,0.03,100%,0.75 ,1,1,0,31,1,0,"£139,183.06","£143,360.56",2025,559
0,(0.44),1,0,1,0.29 ,(0.00),(1.23),2,0%,0.40,0.12,0%,1.36 ,0,0,0,42,5,1,£0.00,"£178,504.29",2025,608
0,0.28 ,1,0,0,(0.47),0.34 ,(1.23),2,0%,0.33,0.18,33%,0.43 ,1,1,0,34,6,1,£0.00,"£124,592.84",2025,678
0,1.93 ,0,0,1,(0.18),0.34 ,0.28 ,2,67%,0.33,0.16,0%,0.71 ,0,0,1,37,6,1,"£94,001.61","£140,723.05",2025,837
0,1.12 ,0,1,1,(0.09),(1.39),(1.23),2,0%,2.00,0.03,0%,(1.38),0,0,0,38,1,1,£0.00,"£20,778.39",2025,759
0,0.38 ,0,0,0,0.20 ,(1.04),1.24 ,1,97%,0.50,0.05,0%,1.01 ,0,1,1,41,2,1,"£154,007.21","£158,408.23",2025,687
0,(0.43),0,0,1,(0.09),0.34 ,1.03 ,2,82%,0.33,0.16,33%,1.24 ,1,0,1,38,6,0,"£140,752.06","£171,430.16",2025,609
0,(1.45),1,0,1,0.48 ,0.34 ,(1.23),2,0%,0.33,0.14,33%,1.31 ,1,0,0,44,6,1,£0.00,"£175,518.31",2025,510
0,(0.64),1,0,1,(0.66),(1.04),(1.23),2,0%,1.00,0.06,100%,(1.58),1,0,0,32,2,0,£0.00,"£9,468.64",2025,589
0,0.02 ,0,1,1,(1.04),1.03 ,1.29 ,2,79%,0.25,0.29,0%,1.71 ,0,0,0,28,8,1,"£156,823.70","£198,251.52",2025,652
0,(1.26),0,1,1,(0.37),(0.00),0.31 ,1,85%,0.20,0.14,20%,0.22 ,1,0,0,35,5,1,"£95,772.97","£112,781.50",2025,529
0,0.28 ,1,0,0,(0.09),(1.04),(1.23),2,0%,1.00,0.05,0%,0.26 ,0,1,0,38,2,0,£0.00,"£115,068.99",2025,678
0,(1.15),1,0,0,0.10 ,0.69 ,0.07 ,1,48%,0.14,0.18,0%,1.17 ,0,1,0,40,7,1,"£81,132.21","£167,289.82",2025,539
0,0.76 ,1,0,1,(0.47),(1.04),1.25 ,2,197%,1.00,0.06,0%,(0.37),0,0,0,34,2,0,"£154,485.74","£78,560.64",2025,724
0,(2.30),1,0,0,2.20 ,(1.39),0.50 ,1,185%,1.00,0.02,100%,(0.73),1,1,0,62,1,0,"£107,735.93","£58,381.77",2025,428
0,(0.27),1,0,1,(0.18),(1.73),(1.23),2,0%,2.00,0.00,0%,0.21 ,0,0,0,37,0,0,£0.00,"£112,104.55",2025,624
0,(0.61),0,1,1,0.58 ,1.03 ,0.13 ,1,126%,0.13,0.18,13%,(0.57),1,0,0,45,8,0,"£84,692.50","£67,214.02",2025,592
0,1.19 ,0,0,1,0.39 ,0.34 ,0.57 ,2,305%,0.33,0.14,33%,(1.10),1,0,1,43,6,1,"£112,088.04","£36,706.56",2025,766
0,(0.55),1,0,1,(1.90),(1.04),(1.23),2,0%,1.00,0.11,100%,(0.16),1,0,0,19,2,1,£0.00,"£91,036.74",2025,597
0,(0.80),0,1,0,3.15 ,1.03 ,0.36 ,1,103%,0.13,0.11,13%,(0.07),1,1,0,72,8,1,"£98,765.84","£96,015.53",2025,573
0,(0.42),1,0,0,0.58 ,(1.39),(1.23),2,0%,2.00,0.02,200%,1.73 ,1,1,0,45,1,1,£0.00,"£199,657.46",2025,610
0,(0.72),1,0,1,(0.18),0.69 ,(1.23),2,0%,0.29,0.19,29%,(0.45),1,0,0,37,7,1,£0.00,"£74,320.75",2025,581
0,0.44 ,1,0,1,0.39 ,0.34 ,0.84 ,1,354%,0.17,0.14,0%,(1.11),0,0,0,43,6,1,"£128,760.32","£36,342.79",2025,693
0,(0.90),1,0,0,(1.04),(1.39),(1.23),1,0%,1.00,0.04,100%,1.08 ,1,1,0,28,1,1,£0.00,"£162,428.05",2025,564
0,0.37 ,0,1,1,(0.09),0.69 ,0.56 ,1,147%,0.14,0.18,14%,(0.42),1,0,0,38,7,1,"£111,484.88","£76,076.20",2025,686
0,1.25 ,0,0,0,(0.09),(0.00),0.98 ,2,189%,0.40,0.13,0%,(0.47),0,1,1,38,5,1,"£137,657.71","£72,985.61",2025,771
0,(0.62),1,0,0,(0.56),(0.35),0.60 ,1,91%,0.25,0.12,0%,0.43 ,0,1,0,33,4,1,"£113,743.37","£124,625.08",2025,591
0,1.14 ,0,1,1,(1.14),1.03 ,(1.23),2,0%,0.25,0.30,0%,(0.64),0,0,0,27,8,1,£0.00,"£63,297.70",2025,761
0,(1.86),0,0,0,(0.28),(0.00),0.22 ,2,93%,0.40,0.14,40%,(0.06),1,1,1,36,5,1,"£90,063.74","£96,366.70",2025,471
0,1.59 ,1,0,1,(1.33),0.69 ,0.51 ,1,85%,0.14,0.28,0%,0.49 ,0,0,0,25,7,1,"£108,396.67","£128,276.95",2025,804
